n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G???K???A????O@??@????E????C????A?C???_????C?????O?_??@_????@_?????_?????G?????@??????E??????G??????G??????C?C????@???????G?G????@_??????@???????@????????_???????G???????B????????K????????O????????O?G??????G?C??????E?????????O????????@??_??????A?????????A?????????@??_???????o?????????E??????????W??????????_??????????_?G????????O??????????C?@?????????O??????????@???????????A?@?????????A???????????@??_?????????o???????????A????????????G????????????O????????????O?G??????????G????????????B?????????????K?????????????o?????????????o?????????????O?????????????K?????????????B??????????????W??????????????o?????????????@??????????????@?G?????????????_C?????????????G??????????????@?G?????????????C?_?????????????W???????????????G???????????????C?_?????????????@?G??????????????G????????????????W????????????????G????????????????K????????????????@_????????????????[????????????????@o,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?K?G?o?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??[?G??C?C??B?@???W?G??@??_??E?@???E?@???B??_???w?G???A?@????[?C????W?G????W?G????M?C????@?B?????W?G????@o?_????@?@?????B_@??????{?_?????A?w??????w@??????@gC???????{G???????Hw,4,5
106,~?@isP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C@??K???C???@?G??G???@_???A????A?G??B?????_????C?G???o?????_?????_?????O?????E??????_?????A?C????C??????C??????A???????_??????C???????O?_?????_@?????@_???????o???????G???????@?@??????C????????K????????G????????C?C??????B?????????W????????@?????????A?@???????@??????????_?????????G?????????@??????????E??????????G??????????G?G????????C??????????@???????????G???????????_?_????????@???????????@_???????????o???????????K???????????@_???????????C????????????G?G??????????G?G??????????E????????????@_????????????K?????????????W?????????????_?????????????_@????????????O?????????????C?G????????????_?????????????A?C????????????A??????????????A?G????????????@???????????????O??????????????A?G?????????????G?_?????????????W???????????????K???????????????B????????????????W???????????????B????????????????A????????????????CG???????????????CG???????????????AC????????????????`????????????????EG,v|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?o@?E?G?W?_?o@??o@??W?_?C?G?@_@??E?C??G?G??[?G??E?C??@_@???K?G???o?_??@_@???@_@????o?_???K?G???@_@????F?C????C?G????M?G????B?C?????o@?????E?G?????W?_?????w@??????W@??????K?_?????B_G??????M@???????[C???????]G???????Fw,4,4
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O???@????E????C????A?C???_????C?????O????@_?????_?????O?????C?G???@_?????E??????G??????G??????C?C????@???????G?G????@_??????B???????A???????@??_?????O?G?????E????????G????????O????????O????????G?C??????E?????????O????????@??_??????A?????????A?????????@??????????O?????????@??????????C??????????G?G????????W??????????K??????????@???????????G???????????_?_????????@_??????????@_???????????o???????????K???????????@_???????????E????????????C????????????C????????????A?C???????????_@???????????K?????????????O?????????????_@????????????_?????????????O?_???????????C??????????????_?????????????B??????????????E??????????????@???????????????_??????????????G@?????????????@_??????????????B???????????????E???????????????E???????????????@_???????????????W???????????????@????????????????CC???????????????GG???????????????GG???????????????E?????????????????o?????????????????w,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??W?G??K?C??B?@???W?G??@o?_??@?@???B?@???@o?_???G?G???B_@????C?C????[?G????K?G????E?C????@_@?????K?G?????w?_?????_B?????@w@??????G@_?????F?G??????OB??????BoC??????@_W??????@ig,4,5
106,~?@isP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@?G??W???@????A?G??E????A?????_????C?????O?????_?????_?????o?????C??????_?????A?C????C??????C??????A??????@_??????K???????o??????@_??????@_???????_???????G???????@?@??????K????????G????????G?G??????K????????B?????????O????????@?????????A?@???????A?????????@??????????O?G???????A??????????W??????????O??????????O??????????G?C????????A???????????O??????????@??_????????A???????????E???????????@_???????????W???????????@_???????????C????????????G?G??????????G?G??????????K????????????@_????????????K?????????????W?????????????_?????????????_?????????????O?_???????????C??????????????_@????????????A??????????????A??????????????A??????????????@?C?????????????O??????????????A?G?????????????G?_?????????????o???????????????W???????????????E???????????????@_???????????????K????????????????W????????????????G????????????????G????????????????EC????????????????e????????????????F?,v|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?C?G?w?_?_@?@o@??O?_?K?G?@_@??C?C??W?G??W?G??K?C??B?@???W?G??@_?_??A?@???F?@???@??_???w?G???B?@????M?C????G?G????W?G????M?C????@_@?????M?G?????W?_?????w@??????O@??????[?_?????B_W??????KD???????wC???????wG???????[w,4,4
106,~?@isP@@?OC?O`?@@@_?O?A@?W??_??_G?O??C???_??A???C???C???A????_???C????OC??@_???@?????_C???W????B?????G?????O@????o?????W?????C??????_@????A??????C??????C??????A???????_@?????C???????O???????_???????_???????O???????C????????_???????A?C??????K????????K????????C????????@?@???????K?????????o????????@_????????@_?????????o?????????K?????????@??????????C?C????????G??????????G??????????C?C????????@???????????G???????????_?_????????@???????????@????????????_???????????G???????????@?@??????????C????????????K????????????K????????????B?????????????_????????????C?G???????????W?????????????o?????????????o?????????????W?????????????B??????????????O?????????????@?C????????????A??????????????A?G????????????@?C?????????????O??????????????A?G?????????????G?_?????????????O???????????????O@??????????????G?_?????????????A????????????????W????????????????O????????????????_G???????????????W????????????????B?????????????????w????????????????@o,v|eMID@WH?e@E@A?`_GG@@oC@?GB?G@?C?w@?A?G?W?_?o@??o@??O?_?K?G?@_@??C?C??[?G??K?G??E?C??@?@???[?G???_@_??B?@???B?@???@_?_???W?G???B?@????M?C????G?G????[?G????E?C????@_@?????I?G?????W?_?????w@??????W@??????K?_?????B_G??????M@???????[C???????]G???????Fw,0,0
106,~?@isP@@?OC?O`?@@@_?O?A@?W??_??_??O??C???_??A???C???C???A????_???K????_???@?G??B????@?????O@???E?????W?????_?????_@????o?????K?????@??????C??????G?G????G??????C??????@???????G???????_?_????@???????@????????_???????G???????@?@??????C????????W????????G????????C?C??????B?????????W????????@?????????A?@???????B?????????@_?????????W?????????B??????????E??????????G??????????G??????????C?C????????@???????????G???????????_?_????????@???????????@????????????_?_?????????G???????????@????????????C????????????G?G??????????G????????????K????????????@_????????????K?????????????W?????????????_?????????????_@????????????W?????????????E??????????????o?????????????@_?????????????A??????????????A??????????????@?C?????????????O??????????????A?G?????????????G?_?????????????O???????????????O@??????????????G?_?????????????B????????????????G???????????????@_???????????????@_????????????????O????????????????Gc???????????????@o????????????????B_,v|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??O?G??[?C??B?@???W?G??@??_??F?@???A?B???B_?_???W?G???A?@????[?C????W?G????[?G????C?C????B_@?????K?G?????o?_????@O@??????w@??????K@_?????A?G??????w@??????@oK??????@og???????zG,4,4
106,~?@isP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C@??K???C???@????G???@_???A????A?G??B?????_????C?G???o?????_?????_?????O?_???K?????@_?????C??????G??????G?G????C??????@???????G???????_??????@?@?????@?@?????@_???????G???????@????????C????????G?G??????W????????C????????@?@???????W????????@_????????A?????????A?@????????_?????????G?????????@?@????????K??????????W??????????G??????????C??????????@?@?????????G???????????_??????????@?@?????????@????????????o???????????K????????????_???????????A????????????C????????????C?G??????????E?????????????o????????????E?????????????K?????????????O?????????????O@????????????K?????????????B??????????????W??????????????_?????????????@??????????????@?G?????????????_??????????????G@?????????????@???????????????E???????????????C???????????????C@??????????????A?_?????????????@_???????????????E????????????????K????????????????O????????????????WG???????????????AG????????????????o????????????????AW,v|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?o@?E?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??O?G??[?C??B?@???W?G??@o?_??@?@???B?@???@o?_???G?G???B_@????E?C????M?G????C?G????F?C?????o@?????F?G?????G@_?????o@??????w@??????G?_?????F?G??????[B???????_S??????BgG???????]W,4,4
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O@??@????E????C????A?C???_????C?????O????@_?????_?????O?????C??????o?????A??????C??????C?G????A???????_@?????K???????o??????@???????@????????_?_?????W???????B????????G????????O?G??????O?G??????W????????A?????????O?G??????@?????????A?????????A?????????@??????????o?????????A??????????G??????????O?G????????O??????????C??????????@???????????G?G?????????o??????????@_??????????@_???????????o???????????G???????????@_???????????E????????????E????????????E????????????B?????????????O????????????A?G???????????G?????????????O@????????????O?????????????G?????????????E??????????????O?????????????@?C????????????A??????????????A??????????????@?C?????????????W??????????????@_??????????????E???????????????G???????????????K@??????????????B????????????????o???????????????A????????????????GC???????????????OG???????????????OG???????????????I?????????????????o?????????????????w,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?W?_?o@??_@??w?_?C?G?@_@??E?C??K?G??K?G??C?C??B?@???W?G??@_?_??B?@???B_@????_?_???[?G???@?@????M?C????K?G????K?G????E?C????@?@?????[?G?????w?_?????w@??????O@??????[?_?????A?W??????{@???????oK??????@ag??????@{G,4,5
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O@??@????E????C????A?C???_????C?????O????@_?????_?????O?????C??????o?????A??????C??????C?G????A???????_@?????K???????o??????@???????@?@??????_?_?????W???????B????????G????????O?G??????O?G??????W????????A?????????O?G??????@?????????A?????????A?????????@??????????G?????????@??????????C??????????G??????????C??????????A???????????_@?????????E???????????W???????????o???????????o???????????W???????????E????????????o???????????B????????????E????????????E????????????@?????????????O@???????????A?????????????G?_???????????O?????????????O?????????????G?_???????????A??????????????O@????????????@??????????????A??????????????A?G????????????@_??????????????K??????????????@_??????????????B???????????????B???????????????B????????????????_???????????????GG??????????????@@???????????????C????????????????GG???????????????GG???????????????E?????????????????W?????????????????w,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?W?_?o@??_@??w?_?C?G?@_@??E?C??K?G??K?G??E?C??@_@???K?G???o?_??@o@????_@????w?_???C?G???@o@????B?C????E?G????E?G????B?C?????o@?????E?G?????[?_?????O@??????w@??????G@_?????F_G??????KB???????wC???????{G???????Iw,0,0
106,~?@isP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@?G??W???@????A?G??E????A?????_????C?????O?????_?????_@????o?????C??????_?????A?C????C??????C??????A??????@_??????K???????o??????@_???????_???????O???????C?G?????@_???????A????????C?G??????K????????E????????@?????????G?????????_????????@?????????@??????????_?_???????W?????????@??????????C??????????G?G????????G??????????C??????????@?@?????????G??????????@_??????????B???????????B???????????@_???????????G???????????@????????????C?C??????????W????????????K????????????E?????????????o????????????C?????????????O?????????????_?????????????_@????????????W?????????????E??????????????O?????????????@??????????????A?G????????????A??????????????@?C?????????????O@?????????????E???????????????W???????????????W???????????????G???????????????C?_?????????????B????????????????K????????????????G????????????????O????????????????OG???????????????KC???????????????@K????????????????M?,v|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?C?G?w?_?_@?@o@??O?_?K?G?@_@??C?C??W?G??W?G??K?C??B?@???[?G???_?_??B_@???@?@???@o?_???K?G???@o@????A?C????K?G????K?G????E?C????@_@?????M?G?????O@_????@o@??????_@??????w?_?????F?W??????WD??????@_C??????BgG???????[w,0,0
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G@??G???K???A????O@??@????E????C????A?C??@_????G?????_?_??@?????@_?????_?????G?????@??????E??????G??????G??????C?C????@???????G???????_??????@_??????@????????_?_?????G???????B????????K????????O????????O?G??????G?C??????E?????????O????????@??_??????E?????????E?????????A??????????_?G???????C?@????????W??????????_??????????_?G????????O??????????C?@?????????O??????????@???????????A?@?????????A???????????@????????????O?G?????????A????????????C????????????G?G??????????G????????????E?????????????o????????????E?????????????G?????????????O@????????????o?????????????K?????????????B??????????????K??????????????_?????????????@?G????????????@?G?????????????_??????????????G@?????????????@???????????????C?_?????????????G@??????????????G???????????????C?_?????????????@????????????????E????????????????G????????????????OG???????????????K????????????????B?????????????????w????????????????@o,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?K?G?o?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??O?G??[?C??B?@???W?G??@??_??E?@???E?@???B??_???w?G???A?@????[?C????O?G????o?G????[?C????A?@?????{?G?????o@_????@?@?????B_@??????{?_?????A?w??????w@??????@@K??????F_G??????@WW,4,4
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G@??G???K???A????O@??@????E????C????A?C??@_????G?????_?_??@?????@_?????_?????G?????@??????E??????G??????G??????C??????@???????G???????_??????@_??????@????????_?_?????G???????B????????K????????O????????O?G??????G?C??????E?????????o????????A?????????C?@???????K?????????E?????????@??????????G?@????????_?C???????@_?????????@???????????_?C????????G??????????@??G????????A???????????C???????????C?@?????????A????????????_???????????C????????????O?C??????????_????????????O????????????G?C??????????A?????????????W?????????????o????????????@_?????????????o?????????????W?????????????E??????????????W?????????????@_?????????????@_?????????????@???????????????_C?????????????G@?????????????@???????????????C?_?????????????G???????????????G???????????????C?_?????????????@?G??????????????G@???????????????_????????????????o????????????????W????????????????K?????????????????X????????????????B_,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?K?G?o?_@_@?@_@??_?_?W?G?B?@??G?C??o?G??o?G??O?C??M?@???o?G??B??_??C?@???K?@???E??_??@_?G???M?@????O?C???@o?G????o?G????W?C????F?@?????O?G????Bo?_????@_B?????@?@?????@o?_?????N?G??????OF??????B_C??????BAW??????BkG,4,5
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G@??G???K???A????O@??@????E????C????A?C??@_????G?????_?_??@?????@_?????_?????G?????@??????E??????G??????G??????C?C????@???????G???????_??????@_??????@????????_?_?????G???????B????????K????????O????????O?G??????G?C??????E?????????O????????@??_??????E?????????E?????????A??????????_?G???????C?@????????W??????????_??????????_?G????????O??????????C???????????O??????????@???????????A?@?????????A???????????@????????????O?G?????????A????????????C????????????G?G??????????G????????????E????????????@_????????????K?????????????o?????????????_?????????????_@????????????o?????????????E??????????????o?????????????@_?????????????A??????????????A?G????????????@???????????????O@?????????????B???????????????C???????????????G???????????????G@??????????????C?_?????????????@?G??????????????G????????????????o????????????????o????????????????OG???????????????W?????????????????p????????????????E_,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?K?G?o?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??O?G??[?C??B?@???W?G??@??_??E?@???E?@???B??_???w?G???A?@????[?C????O?W????o?G????[?C????A?@?????{?G?????o@_????@?@?????B_@??????o?_?????M?G??????gB??????@`C??????BkG???????Mo,4,5
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G@??G???K???A????O@??@????E????C????A?C??@_????G?????_?_??@?????@_?????_?????G?????@??????E??????G??????G??????C?C????@???????G???????_??????@_??????@????????_?_?????G???????B????????K????????O????????O?G??????G?C??????E?????????O????????@??_??????E?????????E?????????A??????????_?G???????C?@????????W??????????_??????????_?G????????O??????????C?@?????????O??????????@???????????A?@?????????A???????????@????????????O???????????A????????????C????????????G?G??????????G????????????E?????????????o????????????E?????????????K?????????????W?????????????W?????????????K?????????????B??????????????K??????????????_?????????????@?G????????????@?G?????????????_??????????????G@?????????????@???????????????C?_?????????????G???????????????G@??????????????C?_?????????????@????????????????E????????????????K????????????????K????????????????B????????????????@_????????????????H????????????????@g,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?K?G?o?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??O?G??[?C??B?@???W?G??@??_??E?@???E?@???B??_???w?G???A?@????[?C????W?G????W?G????K?C????A?@?????{?G?????o@_????@?@?????B_@??????{?_?????A?w??????w@??????@oC??????@kG???????Hw,4,4
