n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
112,~?@osP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C???K???C???@?G??W???@????A?G??E????A?????_????C?????o????@_????@??????_?_???G?????@??????C??????G??????G??????C?C????@???????W??????@_??????A???????A?@?????@????????O???????B????????K????????W????????W????????G????????A?@???????W????????@?????????A?@???????A?????????@??????????W?????????B??????????G??????????O?G????????O??????????G??????????A???????????O?G????????@???????????A?@?????????A???????????@_???????????W???????????A????????????G?C??????????O????????????O????????????K????????????B?????????????W?????????????_????????????@?@???????????@_?????????????_?????????????G?G???????????@?@????????????C??????????????K??????????????K??????????????E???????????????_??????????????C???????????????O?_?????????????_???????????????_@??????????????O?_?????????????B????????????????O???????????????@?C??????????????A?G??????????????B????????????????@_????????????????G????????????????@?G???????????????B?????????????????A?????????????????@_?????????????????W?????????????????B_?????????????????M,y|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@?@?@_?_?W?G?A?@??[?C??O?G??o?G??W?C??E?@???o?G??B??_??C?@???M?@???B_?_???O?G???E?@????[?C????O?G????w?G????G?C????F?@?????W?G????@_?_????B?@?????B?@?????@G?_?????{?G?????@_A??????F?C??????C?W??????M?G??????BoC???????KF???????@tG,4,4
112,~?@osP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C@??K???C???@?G??W???@????A?G??E????A?????_????C?????o?????_?????_?????O?????C??????_@????A??????C??????C??????A??????@_??????K???????_??????@?@?????@?@?????@_???????W???????A????????G?C??????W????????W????????K????????B?????????O????????@??_??????A?????????A??????????_?????????G?????????@??????????C??????????G??????????G?G????????C??????????@???????????G???????????_??????????@_??????????@_???????????o???????????K???????????@_???????????E????????????G????????????G?G??????????E????????????@_????????????K?????????????o????????????@?????????????@?@????????????_?_???????????G?????????????@??????????????C?C????????????G??????????????G?G????????????C??????????????@?@?????????????G?G?????????????_??????????????@???????????????@?@??????????????W???????????????E????????????????W????????????????_???????????????@?G???????????????o????????????????W????????????????B?????????????????G?????????????????__???????????????@@????????????????@_?????????????????O?????????????????EG?????????????????M,y|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?o@??o@??W?_?E?G??_@??E?C??K?G??K?G??E?C??@_@???K?G???o?_??@_@???@_@????o?_???K?G???@_@????C?C????[?G????K?G????E?C????@_@?????K?G?????o?_????@_@?????@_@??????w?_?????E?G??????o@??????BoC??????@_W??????@oG???????[C???????B`????????Lw,4,5
112,~?@osP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C@??K???C???@?G??W???@????A?G??E????A?????_????C?G???o?????_?????_?????O?????C??????_?????A??????C??????C??????A?C????@_??????C???????O???????_@?????@_???????o???????K???????@_???????E????????G????????G?G??????K????????@?????????G?????????_?_??????B?????????@??????????_?????????G?????????@??????????C??????????G??????????G?G????????C??????????@???????????G?G????????@_??????????@???????????@????????????_?_?????????W???????????B????????????K????????????W????????????W????????????C????????????@?@???????????W?????????????_????????????@?@???????????@?@???????????@_?????????????G?????????????@??????????????C?C????????????G??????????????G?G????????????C??????????????@?@?????????????G???????????????_??????????????@?@??????????????_???????????????O?_?????????????C?G?????????????@_???????????????B????????????????B????????????????@?????????????????_C???????????????W????????????????@_????????????????@?????????????????A?????????????????A@????????????????@__????????????????H_????????????????@o,y|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??[?G??C?C??B?@???W?G??@_?_??B_@???@?@???@_?_???[?G???@?@????K?C????W?G????W?G????M?C????@?@?????W?G????@_?_????B?@?????B_@??????o?_?????M?G??????_B??????E?C??????K?G??????N?G??????@_[???????WX???????BsG,4,5
112,~?@osP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C@??K???C???@?G??W???@????A?G??E????A?????_????C?????o?????_?????_?????O?????C??????_?????A??????C??????C?G????A??????@_??????K???????_??????@?@?????@?@?????@_???????W???????B????????K????????W????????O????????G?C??????B?????????O????????@?????????A?????????A??????????_?????????G?????????@??????????C??????????G??????????G??????????C??????????@???????????G?G?????????_?_????????B???????????B???????????@_???????????W???????????B????????????K????????????W????????????W????????????K????????????B?????????????W?????????????O?????????????_?????????????_?????????????O?_???????????C??????????????_?????????????A?C????????????C??????????????C?G????????????A???????????????_??????????????E???????????????W???????????????o???????????????W???????????????K???????????????@_???????????????E????????????????W????????????????o????????????????O????????????????GC???????????????A@????????????????O????????????????@?_???????????????A@????????????????A@????????????????@_?????????????????E??????????????????F,y|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?_@?@_@??o?_?G?G?B_@??C?C??W?G??W?G??K?C??B?@???W?G??@_?_??B_@???@?@???@_?_???W?G???B?@????M?C????K?G????K?G????E?C????@_@?????K?G?????o?_????@o@??????o@??????W?_?????E?G??????w@??????@_C??????B_G??????@_G???????{C???????Bb????????Ng,4,5
112,~?@osP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C@??K???C???@?G??W???@????A?G??E????A?????_????C?????o?????_?????_?????O?????C??????_?????A??????C??????C??????A?C????@_??????K???????_??????@?@?????@?@?????@_???????W???????B????????K????????W????????W????????K????????@?????????G?????????_????????@??????????_?????????O?????????C??????????_?????????A??????????C??????????C??????????A???????????_@?????????K???????????o??????????@_??????????@_???????????o???????????K???????????@_???????????E????????????K????????????K????????????E?????????????_????????????C?????????????O?????????????_@????????????_?????????????O?????????????C?G????????????_?????????????A?C????????????C??????????????C??????????????A?C?????????????_@?????????????K???????????????o???????????????o???????????????o???????????????K???????????????@_???????????????K????????????????G????????????????O????????????????OG???????????????GC???????????????A?????????????????OG???????????????@?_???????????????B?????????????????B??????????????????W?????????????????@_?????????????????F,y|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?_@?@_@??o?_?K?G?@_@??E?C??K?G??K?G??E?C??@_@???K?G???w?_???_@???@_@????o?_???K?G???@_@????E?C????K?G????K?G????E?C????@_@?????K?G?????w?_?????o@??????o@??????[?_?????B?G??????W@??????@oC??????@_G??????@wG???????KK???????B`????????NW,0,0
112,~?@osP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C@??K???C???@?G??W???@_???B????A????@?C???O????E?????G?????O?????O?????G?????A??????O?????@??????A??????B??????@???????O??????A?G?????W???????o???????o???????W???????E????????o???????B????????C????????C?G??????A????????@_????????C?????????O?????????_?????????_?????????O?????????C??????????_?????????A??????????C?G????????E??????????A???????????_??????????C?G?????????o??????????@_??????????@_???????????o???????????K???????????@_???????????E????????????C????????????C?G??????????A????????????@_????????????C?????????????O?????????????_@????????????_?????????????O?_???????????C??????????????_?????????????A??????????????C?G????????????E??????????????A???????????????_@?????????????C?G?????????????o???????????????o???????????????W???????????????K???????????????B????????????????K????????????????O????????????????O????????????????O????????????????GC???????????????A@????????????????O????????????????@?????????????????B@????????????????B?????????????????@_?????????????????EG?????????????????s,y|eMID@WH_a@E@B?__GK@?oC@?GB?G@_C?W@?B?G?G?_?o@??o@??W?_?C?G?@o@??B?C??C?G??K?G??E?C??@_@???M?G???O?_??@_@???@_@????o?_???K?G???@o@????B?C????C?G????K?G????E?C????@_@?????M?G?????W?_?????o@??????o@??????W?_?????F?G??????WB??????@_C??????B?G??????BoG???????WK???????EL????????uG,4,5
112,~?@osP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C@??K???C???@?G??W???@????A?G??E????A?????_????C?????o?????_?????_?????O?????C??????_?????A?C????C??????C??????A?C????@_??????K???????_??????@?@?????@?@?????@_???????W???????B????????K????????G????????G?G??????K????????@?????????G?????????_????????@??????????_?????????O?????????C??????????_?????????A??????????C?G????????C??????????A???????????_@?????????K???????????o??????????@_??????????@_???????????o???????????K???????????@_???????????E????????????C????????????C?G??????????E?????????????_????????????C?G???????????O?????????????_?????????????_?????????????O?_???????????C??????????????_?????????????A?C????????????C?G????????????C??????????????A???????????????_@?????????????E???????????????W???????????????o???????????????W???????????????K????????????????_???????????????C@???????????????o????????????????_????????????????_G???????????????OC???????????????C?????????????????_G???????????????B?????????????????A?????????????????B??????????????????W?????????????????B_?????????????????M,y|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?_@?@o@??O?_?K?G?@_@??E?C??K?G??K?G??E?C??@_@???K?G???w?_???_@???@o@????O?_???K?G???@_@????E?C????K?G????K?G????E?C????@_@?????K?G?????w?_?????w@??????O@??????W?_?????E?G??????w@??????@_C??????B?G??????B_G???????{C???????BF????????^G,4,5
112,~?@osP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C???K???C???@?G??W???@????A?G??E????A?????_????C?????o????@_????@??????_?????G?????@??????C??????G?G????G??????C?C????@???????W??????@_??????A???????A???????@????????O?G?????E????????W????????o????????o????????G????????A?@???????W????????@?????????A?@???????A?????????@??????????o?????????E??????????G??????????O??????????O??????????G??????????A???????????O?G????????@???????????A?@?????????A???????????@_???????????W???????????A????????????G?C??????????O????????????O?G??????????W????????????E?????????????o????????????B?????????????A?????????????A?@???????????@_?????????????O?????????????A?@????????????G?C????????????O??????????????W??????????????C??????????????@???????????????G?G?????????????_??????????????@?@?????????????@?@??????????????_???????????????G?G?????????????@?@??????????????B????????????????C????????????????E?G??????????????B?????????????????W?????????????????_????????????????A?_???????????????B?????????????????@??????????????????O_????????????????EG?????????????????[,y|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@?@?@o?_?G?G?B_@??C?C??W?G??W?G??K?C??A?@???o?G??B??_??E?@???E?@???B_?_???O?G???F?@????G?C????w?G????O?G????[?C????B?@?????W?G????@_?_????B?@?????B?@?????@_?_?????[?G?????@o@??????A?C??????M?G??????F_G???????o[???????MH????????}G,4,5
112,~?@osP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C???K???C???@?G??W???@????A?G??E????A?????_????C?????o????@_????@??????_?_???G?????@??????C??????G?G????G??????C?C????@???????W??????@_??????A???????A???????@????????O???????B????????K????????W????????G????????C?C??????@_????????G?????????_?_??????@?????????@?????????@_?????????W?????????B??????????G??????????O?G????????O??????????G??????????A?@?????????O??????????@??_????????A???????????B???????????@_???????????O???????????A?@??????????G????????????O????????????O????????????K????????????B?????????????G?????????????_?_??????????@_????????????@??????????????_?_???????????G?G???????????@??????????????E??????????????K??????????????K??????????????E???????????????_??????????????C?G?????????????O???????????????_@??????????????_@??????????????K???????????????A????????????????O@??????????????@????????????????A?G??????????????B?????????????????_????????????????G@????????????????o????????????????@?????????????????B?????????????????@_?????????????????O_????????????????F??????????????????Y,y|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@?@?@o?_?G?G?B_@??C?C??W?G??W?G??K?C??A?@???o?G??B??_??C?@???M?@???B_?_???O?G???F?@????G?C????w?G????O?G????[?C????B?@?????W?G????@_?_????B?@?????B?@?????@G?_?????{?G?????@oA??????A?C??????M?G??????F_G???????o[???????KH???????@uG,4,5
112,~?@osP@@?PC?O`?@?@_?O?A??G??O??O??GC?E???_??A?_?C???K???C???@?G??W???@????A?G??A????@?????O????B?????G?????O?????O?????G?????A??????O?????@??????A?G????E??????B???????_??????C?G?????O??????@_??????@_???????o???????K???????@_???????C????????G?G??????G????????C????????@?????????G?????????o????????@?????????@??????????_?????????G?????????@??????????C??????????G??????????K??????????E??????????@_??????????K???????????o???????????_??????????@_???????????o???????????K???????????@_???????????E????????????K????????????G????????????C?C??????????@?????????????G?????????????_????????????@_????????????@??????????????_?_???????????G?????????????@?@????????????C??????????????G?G????????????G??????????????C?C????????????@_??????????????K???????????????o??????????????@_???????????????_???????????????W???????????????B????????????????K????????????????O????????????????_G???????????????_G???????????????O????????????????E@????????????????_????????????????A?_???????????????C@????????????????C@????????????????A?_????????????????W??????????????????b,y|eMID@WH_a@E@A?`_GK@?oC@_G@?G@_C?W@?B?G?G?_?o@??o@??O?_?K?G?@_@??E?C??K?G??K?G??C?C??B?@???W?G??@o?_??@?@???B?@???@_?_???W?G???A?@????[?C????W?G????W?G????M?C????@?@?????W?G????@_?_????B_@?????@?B?????@o?_?????M?G??????_@??????F?C??????E?W??????F?G??????@?k???????y@????????{W,0,0
112,~?@osP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C???K???C???@?G??W???@????A?G??E????A?????_????C?G???o????@_????@??????_?_???G?????@??????C?C????G??????G??????C?C????@???????W???????_??????@???????@?@??????_???????K???????@????????C?C??????K????????G????????C?C??????@_????????G?????????_????????@?@???????B??????????o?????????G?????????@?@????????C??????????G??????????G?G????????C??????????@???????????G?G?????????_?_????????B???????????@????????????_???????????G?G?????????@????????????E????????????G????????????G?G??????????E????????????@?????????????G?G???????????O?????????????_?????????????_@????????????o?????????????E??????????????_?????????????A?C????????????C?G????????????C??????????????A?C?????????????_@?????????????E???????????????W???????????????O???????????????O@??????????????G?_?????????????A????????????????G????????????????_C???????????????_????????????????_G???????????????O????????????????C@????????????????W????????????????@_????????????????@_?????????????????o?????????????????K?????????????????@G?????????????????L,y|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@_@??o?_?G?G?B_@??C?C??W?G??[?G??C?C??B_@???G?G??@o?_??@_@???@_@????o?_???K?G???@?@????M?C????K?G????M?G????A?C????@o@?????C?G?????w?_?????o@??????o@??????[?_?????A?G??????w@??????@oC??????@oG???????_G???????{C???????Bb????????Ng,4,5
112,~?@osP@@?OE?O?_@_?_?GGB??G??O??O??W??C???_G?A???C???C???A???@_???K????_???@????@?????o????G????@?G???K?????W?????O?????G?????A?G????O?????B??????E??????C??????A?C?????_??????C???????O???????_???????_???????o???????E????????_???????A????????C????????C????????B?????????_????????C?G???????o????????@_????????@_?????????_?????????G?????????@?@????????C?C????????W??????????W??????????K??????????B???????????G???????????_??????????@???????????@????????????_???????????G?G?????????B????????????A????????????C????????????C????????????A?????????????o????????????E?????????????W?????????????o?????????????o?????????????G?????????????B??????????????W?????????????@_?????????????B??????????????B???????????????_??????????????G??????????????@?G?????????????C???????????????G@??????????????W???????????????C???????????????@????????????????G@???????????????o???????????????@_????????????????o????????????????G????????????????B@????????????????W?????????????????o?????????????????_?????????????????`?????????????????O_????????????????AG?????????????????X,y|fIID`GH_a@E@A?`_GK@?oC@?GB_G?_C?W@?B?G?G?_?w@??O@??W?_?E?G??o@??B?C??C?G??M?G??A?C??@_@???K?G???o?_??@?@???B_@????o?_???K?G???@_@????F?C????C?G????M?G????A?K????@_@?????K?G?????w?_?????_@?????@o@??????W?_?????E?G??????w@??????@OC??????@oG???????wG???????MC???????@x????????Bw,4,5
